検索キーワード レポート
2025年10月27日 - 2025年11月25日
キーワードのステータス,キーワード,マッチタイプ,広告グループ,ステータス,ステータスの理由,コンバージョン,通貨コード,コンバージョン単価,最終ページ URL,クリック数,表示回数,クリック率,平均クリック単価,費用
有効,西東京市 新築一戸建て,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,南埼玉郡宮代町 注文住宅 おしゃれ,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
有効,小平市 建築会社,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,練馬区 ハウスメーカー,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,柏市 建築会社,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,葛飾区 建て替え,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,豊島区 二世帯住宅,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,浦安市 建て替え,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,さいたま市 注文住宅 おしゃれ,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,小平市 長期優良住宅,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,狭山市 工務店,インテント マッチ,広告グループ 1 個,制限付き,低品質,0.00,JPY,0,,0,3,0.00%,0,0
有効,坂戸市 工務店,インテント マッチ,広告グループ 1 個,制限付き,低品質,0.00,JPY,0,,0,0, --,0,0
一時停止,富士見市 注文住宅 おしゃれ,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,比企郡川島町 注文住宅 おしゃれ,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,荒川区 新築一戸建て,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,北葛飾郡松伏町 家 建てる,インテント マッチ,広告グループ 1 個,対象外,低い掲載率,0.00,JPY,0,,0,0, --,0,0
有効,入間市 建築会社,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,さいたま 木造,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,吉川市 新築一戸建て,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,3,54,5.56%,19,58
有効,比企郡川島町 リノベーション,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,さいたま 高気密高断熱,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,戸田市 住宅会社,インテント マッチ,広告グループ 1 個,対象外,低い掲載率,0.00,JPY,0,,0,0, --,0,0
一時停止,朝霞市 注文住宅 おしゃれ,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
有効,蕨市 リノベーション,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,蓮田市 デザイン住宅,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,さいたま市 家づくり,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,所沢市 高気密高断熱,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,野田市 高気密高断熱,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,狭山市 工務店 おしゃれ,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
有効,松戸市 ハウスメーカー,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,三郷市 ハウスメーカー,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,北葛飾郡杉戸町 新築,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,鎌ヶ谷市 新築一戸建て,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,新座市 建築会社,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,比企郡川島町 注文住宅,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,八潮市 工務店 おしゃれ,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
有効,さいたま市 リノベーション,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,2,8,25.00%,491,982
一時停止,蓮田市 家 建てる,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,ふじみ野市 長期優良住宅,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,流山市 住宅会社,インテント マッチ,広告グループ 1 個,対象外,低い掲載率,0.00,JPY,0,,0,0, --,0,0
有効,清瀬市 注文住宅,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,注文住宅 空間設計,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率,0.00,JPY,0,https://www.kurosawakoumuten.co.jp/,0,0, --,0,0
有効,坂戸市 注文住宅,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,蕨市 長期優良住宅,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,北足立郡伊奈町 家 建てる,インテント マッチ,広告グループ 1 個,対象外,低い掲載率,0.00,JPY,0,,0,0, --,0,0
有効,清瀬市 リノベーション,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,行田市 住宅会社,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
有効,船橋市 注文住宅 おしゃれ,インテント マッチ,広告グループ 1 個,対象外,低い掲載率,0.00,JPY,0,,0,0, --,0,0
一時停止,ふじみ野市 工務店 おしゃれ,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,坂戸市 新築一戸建て,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,注文住宅 リゾート,インテント マッチ,広告グループ 1 個,一時停止中,一時停止,0.00,JPY,0,https://www.kurosawakoumuten.co.jp/,0,0, --,0,0
有効,練馬区 建て替え,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,入間郡三芳町 家 建てる,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,坂戸市 新築,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,松戸市 住宅会社,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,白岡市 長期優良住宅,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,南埼玉郡宮代町 住宅会社,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
有効,春日部市 工務店 おしゃれ,インテント マッチ,広告グループ 1 個,対象外,低い掲載率,0.00,JPY,0,,0,0, --,0,0
一時停止,志木市 新築,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,加須市 デザイン住宅,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,戸田市 建て替え,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,清瀬市 デザイン住宅,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,所沢市 建築会社,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,北本市 家づくり,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,入間市 住宅会社,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,八潮市 住宅会社,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,白井市 住宅会社,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
有効,野田市 住宅会社,インテント マッチ,広告グループ 1 個,対象外,低い掲載率,0.00,JPY,0,,0,0, --,0,0
有効,さいたま 住宅会社,インテント マッチ,広告グループ 1 個,制限付き,低品質,0.00,JPY,0,,1,43,2.33%,6,6
有効,上尾市 ハウスメーカー,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,鶴ヶ島市 長期優良住宅,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,船橋市 長期優良住宅,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,市川市 平屋,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,狭山市 建築会社,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,小金井市 注文住宅 おしゃれ,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,東大和市 注文住宅 おしゃれ,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,北足立郡伊奈町 家づくり,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
有効,八潮市 ハウスメーカー,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,八千代市 新築,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,流山市 建築会社,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,東村山市 工務店 おしゃれ,インテント マッチ,広告グループ 1 個,対象外,低い掲載率,0.00,JPY,0,,0,0, --,0,0
有効,富士見市 ハウスメーカー,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,柏市 工務店,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,日高市 家づくり,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,北葛飾郡松伏町 平屋,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,狭山市 住宅会社,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,三郷市 住宅会社,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,足立区 工務店 おしゃれ,インテント マッチ,広告グループ 1 個,対象外,低い掲載率,0.00,JPY,0,,0,0, --,0,0
有効,東久留米市 一戸建て,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,武蔵野市 一戸建て,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,武蔵野市 住宅会社,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
有効,桶川市 工務店,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,蓮田市 建築会社,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,足立区 新築,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,豊島区 建て替え,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,武蔵野市 注文住宅 おしゃれ,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
有効,ふじみ野市 ハウスメーカー,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,白岡市 二世帯住宅,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,吉川市 家 建てる,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,浦安市 家 建てる,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,坂戸市 高気密高断熱,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,日高市 一戸建て,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,野田市 注文住宅,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,上尾市 建て替え,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,さいたま市 グランピング,インテント マッチ,広告グループ 1 個,一時停止中,一時停止,0.00,JPY,0,https://www.kurosawakoumuten.co.jp/,0,0, --,0,0
有効,久喜市 ハウスメーカー,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,東松山市 一戸建て,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 不明,0.00,JPY,0,,0,0, --,0,0
有効,北区 二世帯住宅,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,吉川市 建築会社,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
有効,久喜市 リノベーション,インテント マッチ,広告グループ 1 個,有効,,0.00,JPY,0,,0,0, --,0,0
一時停止,鎌ヶ谷市 二世帯住宅,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
一時停止,東大和市 工務店 おしゃれ,インテント マッチ,広告グループ 1 個,一時停止中,一時停止; 低い掲載率; 不明,0.00,JPY,0,,0,0, --,0,0
 --,,合計: すべてのキーワード（削除済みを除く）, --, --,,0.00,JPY,0,,172,"4,966",3.46%,92,15758
